Date,Close
2019-07-01,1287.201904296875
2019-07-02,1279.50048828125
2019-07-03,1285.4427490234375
2019-07-04,1292.7637939453125
2019-07-05,1291.8128662109375
2019-07-08,1274.2711181640625
2019-07-09,1255.9688720703125
2019-07-10,1257.8228759765625
2019-07-11,1266.85498046875
2019-07-12,1294.9029541015625
2019-07-15,1286.5362548828125
2019-07-16,1304.743408203125
2019-07-17,1327.1817626953125
2019-07-18,1316.7706298828125
2019-07-19,1301.7008056640625
2019-07-22,1335.0728759765625
2019-07-23,1358.98486328125
2019-07-24,1410.3741455078125
2019-07-25,1422.21142578125
2019-07-26,1451.304931640625
2019-07-29,1438.7548828125
2019-07-30,1434.4764404296875
2019-07-31,1446.21826171875
2019-08-01,1430.6256103515625
2019-08-02,1469.1318359375
2019-08-05,1450.3065185546875
2019-08-06,1488.76513671875
2019-08-07,1482.442626953125
2019-08-08,1488.8128662109375
2019-08-09,1497.9403076171875
2019-08-13,1495.89599609375
2019-08-14,1492.42578125
2019-08-16,1518.8096923828125
2019-08-19,1508.350830078125
2019-08-20,1516.622802734375
2019-08-21,1510.9183349609375
2019-08-22,1492.90087890625
2019-08-23,1502.5989990234375
2019-08-26,1518.905029296875
2019-08-27,1520.7109375
2019-08-28,1524.2291259765625
2019-08-29,1535.7333984375
2019-08-30,1536.63671875
2019-09-03,1499.1285400390625
2019-09-04,1459.57666015625
2019-09-05,1444.9345703125
2019-09-06,1456.9617919921875
2019-09-09,1464.7581787109375
2019-09-11,1484.581787109375
2019-09-12,1464.47314453125
2019-09-13,1471.9840087890625
2019-09-16,1446.4083251953125
2019-09-17,1455.535888671875
2019-09-18,1471.5562744140625
2019-09-19,1477.4036865234375
2019-09-20,1588.739013671875
2019-09-23,1714.0028076171875
2019-09-24,1678.96728515625
2019-09-25,1665.561279296875
2019-09-26,1683.76806640625
2019-09-27,1688.8551025390625
2019-09-30,1675.40185546875
2019-10-01,1679.1572265625
2019-10-03,1662.8515625
2019-10-04,1639.510009765625
2019-10-07,1640.22314453125
2019-10-09,1686.145263671875
