Date,Close
2019-07-01,333.13653564453125
2019-07-02,338.0116882324219
2019-07-03,337.6293334960937
2019-07-04,346.75836181640625
2019-07-05,348.7178955078125
2019-07-08,340.6882629394531
2019-07-09,346.32818603515625
2019-07-10,342.74346923828125
2019-07-11,344.84649658203125
2019-07-12,340.4015197753906
2019-07-15,335.1439819335937
2019-07-16,335.2873840332031
2019-07-17,330.9856872558594
2019-07-18,327.40106201171875
2019-07-19,324.9634704589844
2019-07-22,327.4488220214844
2019-07-23,328.4525451660156
2019-07-24,323.959716796875
2019-07-25,324.0553283691406
2019-07-26,320.13604736328125
2019-07-29,319.801513671875
2019-07-30,330.5077819824219
2019-07-31,322.7170104980469
2019-08-01,309.6210021972656
2019-08-02,328.4047241210937
2019-08-05,341.930908203125
2019-08-06,352.2070617675781
2019-08-07,349.9606018066406
2019-08-08,355.7439270019531
2019-08-09,354.7880249023437
2019-08-13,336.14764404296875
2019-08-14,345.27667236328125
2019-08-16,345.6112060546875
2019-08-19,345.08551025390625
2019-08-20,342.2655334472656
2019-08-21,339.25439453125
2019-08-22,337.1991577148437
2019-08-23,340.6882629394531
2019-08-26,344.7508850097656
2019-08-27,332.9453430175781
2019-08-28,330.5555725097656
2019-08-29,328.3569641113281
2019-08-30,331.511474609375
2019-09-03,322.0000915527344
2019-09-04,330.4599609375
2019-09-05,332.37176513671875
2019-09-06,333.8534240722656
2019-09-09,340.7360534667969
2019-09-11,339.4455871582031
2019-09-12,332.2283630371094
2019-09-13,327.92681884765625
2019-09-16,328.8348999023437
2019-09-17,324.86785888671875
2019-09-18,320.8052062988281
2019-09-19,322.7170104980469
2019-09-20,340.6882629394531
2019-09-23,332.6585388183594
2019-09-24,333.2799072265625
2019-09-25,326.5885314941406
2019-09-26,328.8826904296875
2019-09-27,333.7100830078125
2019-09-30,350.8687438964844
2019-10-01,335.478515625
2019-10-03,329.6952819824219
2019-10-04,324.5332946777344
2019-10-07,326.492919921875
2019-10-09,343.55596923828125
2019-10-10,360.6191101074219
2019-10-11,366.0199890136719
2019-10-14,376.2005310058594
2019-10-15,366.7369689941406
2019-10-16,368.2664489746094
2019-10-17,368.8399658203125
2019-10-18,366.5935974121094
2019-10-22,357.6080322265625
2019-10-23,344.4641418457031
2019-10-24,355.9350891113281
2019-10-25,358.6116638183594
2019-10-27,356.6520690917969
2019-10-29,344.0339660644531
2019-10-30,351.72906494140625
2019-10-31,357.7513427734375
2019-11-01,356.604248046875
2019-11-04,361.3360595703125
2019-11-05,367.0237121582031
2019-11-06,355.0747985839844
2019-11-07,355.361572265625
2019-11-08,352.876220703125
2019-11-11,355.1225891113281
2019-11-13,352.35040283203125
2019-11-14,346.5193786621094
2019-11-15,375.72259521484375
2019-11-18,391.16058349609375
2019-11-19,419.9814758300781
2019-11-20,418.0218505859375
2019-11-21,407.50677490234375
2019-11-22,402.1058044433594
2019-11-25,431.5002136230469
2019-11-26,413.2900695800781
2019-11-27,414.2459716796875
2019-11-28,417.4004821777344
2019-11-29,422.94476318359375
2019-12-02,438.3828125
2019-12-03,438.86077880859375
