Date,Close
2019-07-01,2042.267578125
2019-07-02,2053.71240234375
2019-07-03,2040.5347900390625
2019-07-04,2045.0946044921875
2019-07-05,1972.552734375
2019-07-08,1983.7686767578125
2019-07-09,1945.4227294921875
2019-07-10,1922.488037109375
2019-07-11,1917.336181640625
2019-07-12,1921.940673828125
2019-07-15,1956.68505859375
2019-07-16,1924.9676513671875
2019-07-17,1935.250732421875
2019-07-18,1888.360595703125
2019-07-19,1898.4149169921875
2019-07-22,1928.5325927734373
2019-07-23,1930.8631591796875
2019-07-24,1916.5584716796875
2019-07-25,1944.9847412109373
2019-07-26,1927.7557373046875
2019-07-29,1946.90478515625
2019-07-30,1991.829833984375
2019-07-31,2016.09765625
2019-08-01,1992.65283203125
2019-08-02,2015.732177734375
2019-08-05,2055.3095703125
2019-08-06,2024.507080078125
2019-08-07,2023.1815185546875
2019-08-08,2063.9931640625
2019-08-09,2053.162353515625
2019-08-13,2010.3846435546875
2019-08-14,2014.9095458984373
2019-08-16,1978.9879150390625
2019-08-19,1977.0682373046875
2019-08-20,1998.7767333984373
2019-08-21,1998.2738037109373
2019-08-22,2025.5118408203125
2019-08-23,2054.487060546875
2019-08-26,2080.62890625
2019-08-27,2044.249755859375
2019-08-28,2046.7637939453125
2019-08-29,2041.4625244140625
2019-08-30,2065.36474609375
2019-09-03,2058.052001953125
2019-09-04,2052.385009765625
2019-09-05,2024.8720703125
2019-09-06,2008.6024169921875
2019-09-09,1995.2117919921875
2019-09-11,1968.841552734375
2019-09-12,1950.1956787109373
2019-09-13,1957.8272705078125
2019-09-16,1965.185302734375
2019-09-17,1940.1864013671875
2019-09-18,1954.7200927734373
2019-09-19,1921.2662353515625
2019-09-20,1887.9036865234373
2019-09-23,1842.521484375
2019-09-24,1868.937255859375
2019-09-25,1908.926025390625
2019-09-26,1908.1494140625
2019-09-27,1879.4029541015625
2019-09-30,1918.843994140625
2019-10-01,1882.8763427734373
2019-10-03,1883.1505126953125
2019-10-04,1900.6085205078125
2019-10-07,1871.6790771484373
2019-10-09,1846.451904296875
2019-10-10,1832.147216796875
2019-10-11,1816.06005859375
2019-10-14,1847.2742919921875
2019-10-15,1862.17333984375
2019-10-16,1870.4913330078125
2019-10-17,1860.915771484375
2019-10-18,1885.1058349609373
2019-10-22,1879.65380859375
2019-10-23,1896.7884521484373
2019-10-24,1907.691650390625
2019-10-25,1947.0458984375
2019-10-27,1938.5706787109373
2019-10-29,2011.0943603515625
2019-10-30,2064.192138671875
2019-10-31,2079.63134765625
2019-11-01,2016.6378173828125
2019-11-04,2010.26904296875
2019-11-05,2017.5078125
2019-11-06,2005.275634765625
2019-11-07,2002.3892822265625
2019-11-08,1951.6273193359373
2019-11-11,1925.055419921875
2019-11-13,1996.204833984375
2019-11-14,2012.8812255859373
2019-11-15,1992.401611328125
2019-11-18,1972.381103515625
2019-11-19,1932.2486572265625
2019-11-20,1932.01904296875
2019-11-21,1940.769287109375
2019-11-22,1898.254150390625
2019-11-25,1907.2337646484373
2019-11-26,1875.3018798828125
2019-11-27,1882.310791015625
2019-11-28,1903.431640625
2019-11-29,1881.34912109375
2019-12-02,1851.8448486328125
2019-12-03,1879.2872314453125
2019-12-04,1904.485107421875
2019-12-05,1943.701904296875
2019-12-06,1945.8092041015625
2019-12-09,1887.9462890625
2019-12-10,1844.33154296875
2019-12-11,1870.94921875
2019-12-12,1851.70703125
2019-12-13,1897.841796875
2019-12-16,1948.6953125
2019-12-17,1983.6971435546875
2019-12-18,1986.26318359375
2019-12-19,2042.4310302734373
2019-12-20,2036.79541015625
2019-12-23,2044.85888671875
2019-12-24,2030.107177734375
2019-12-26,2017.5994873046875
2019-12-27,2014.438232421875
2019-12-30,2000.419189453125
2019-12-31,1980.7191162109373
2020-01-01,1986.12548828125
2020-01-02,1977.008056640625
2020-01-03,2016.40869140625
2020-01-06,2016.2254638671875
2020-01-07,2021.1729736328125
2020-01-08,2066.437255859375
2020-01-09,2028.9613037109373
2020-01-10,2028.2286376953125
2020-01-13,2006.970947265625
2020-01-14,2022.1351318359373
2020-01-15,2040.4610595703125
2020-01-16,2051.36376953125
2020-01-17,2033.31396484375
