Date,Close
2019-07-01,1180.0555419921875
2019-07-02,1184.5419921875
2019-07-03,1182.0020751953125
2019-07-04,1179.2247314453125
2019-07-05,1173.812255859375
2019-07-08,1143.9969482421875
2019-07-09,1129.540283203125
2019-07-10,1134.0982666015625
2019-07-11,1142.8338623046875
2019-07-12,1136.543212890625
2019-07-15,1136.9468994140625
2019-07-16,1135.26123046875
2019-07-17,1138.228515625
2019-07-18,1145.0889892578125
2019-07-19,1127.878662109375
2019-07-22,1090.6571044921875
2019-07-23,1074.633544921875
2019-07-24,1082.89453125
2019-07-25,1085.3397216796875
2019-07-26,1081.185546875
2019-07-29,1065.5181884765625
2019-07-30,1069.29248046875
2019-07-31,1069.0074462890625
2019-08-01,1054.8360595703125
2019-08-02,1051.2989501953125
2019-08-05,1034.6346435546875
2019-08-06,1039.3111572265625
2019-08-07,1036.8897705078125
2019-08-08,1060.2244873046875
2019-08-09,1083.4168701171875
2019-08-13,1054.1474609375
2019-08-14,1058.4677734375
2019-08-16,1057.636962890625
2019-08-19,1047.738037109375
2019-08-20,1054.2662353515625
2019-08-21,1056.7589111328125
2019-08-22,1032.1895751953125
2019-08-23,1026.7772216796875
2019-08-26,1071.14404296875
2019-08-27,1072.9482421875
2019-08-28,1067.0374755859375
2019-08-29,1057.2808837890625
2019-08-30,1057.755615234375
2019-09-03,1049.6845703125
2019-09-04,1067.1561279296875
2019-09-05,1061.174072265625
2019-09-06,1066.277587890625
2019-09-09,1068.034423828125
2019-09-11,1068.8414306640625
2019-09-12,1078.1231689453125
2019-09-13,1071.76123046875
2019-09-16,1065.447021484375
2019-09-17,1049.87451171875
2019-09-18,1038.670166015625
2019-09-19,1045.48291015625
2019-09-20,1139.0594482421875
2019-09-23,1193.800048828125
2019-09-24,1190.524169921875
2019-09-25,1177.1357421875
2019-09-26,1179.79443359375
2019-09-27,1181.4085693359375
2019-09-30,1165.50390625
2019-10-01,1185.776611328125
2019-10-03,1161.80078125
2019-10-04,1129.658935546875
2019-10-07,1127.0003662109375
2019-10-09,1166.1685791015625
2019-10-10,1139.961669921875
2019-10-11,1138.2999267578125
2019-10-14,1143.6171875
2019-10-15,1161.3260498046875
2019-10-16,1159.4744873046875
2019-10-17,1158.429931640625
2019-10-18,1166.975830078125
2019-10-22,1176.755859375
2019-10-23,1178.93994140625
2019-10-24,1173.71728515625
2019-10-25,1166.975830078125
2019-10-27,1175.2366943359375
2019-10-29,1179.79443359375
2019-10-30,1185.34912109375
2019-10-31,1168.257568359375
2019-11-01,1177.4681396484375
2019-11-04,1174.4295654296875
2019-11-05,1176.94580078125
2019-11-06,1193.2303466796875
2019-11-07,1199.924560546875
2019-11-08,1192.2330322265625
2019-11-11,1200.92138671875
2019-11-13,1194.0849609375
2019-11-14,1209.609619140625
2019-11-15,1213.407958984375
2019-11-18,1198.3577880859375
2019-11-19,1207.710693359375
2019-11-20,1209.0875244140625
2019-11-21,1218.5828857421875
2019-11-22,1200.92138671875
2019-11-25,1206.9510498046875
2019-11-26,1210.7017822265625
2019-11-27,1213.8826904296875
2019-11-28,1201.4437255859375
2019-11-29,1210.6068115234375
2019-12-02,1201.8709716796875
2019-12-03,1192.0433349609375
2019-12-04,1188.482666015625
2019-12-05,1182.738037109375
2019-12-06,1183.165283203125
2019-12-09,1180.2216796875
2019-12-10,1186.441162109375
2019-12-11,1185.7288818359375
2019-12-12,1199.82958984375
2019-12-13,1200.0670166015625
2019-12-16,1193.8948974609375
2019-12-17,1206.9510498046875
2019-12-18,1227.1285400390625
2019-12-19,1223.7578125
2019-12-20,1231.2591552734375
2019-12-23,1236.6715087890625
2019-12-24,1224.0902099609375
2019-12-26,1206.333740234375
2019-12-27,1210.6541748046875
2019-12-30,1217.4434814453125
2019-12-31,1207.9005126953125
2020-01-01,1214.072509765625
2020-01-02,1221.811279296875
2020-01-03,1204.38720703125
2020-01-06,1178.3226318359375
2020-01-07,1196.98095703125
2020-01-08,1193.847412109375
2020-01-09,1207.2359619140625
2020-01-10,1217.965576171875
2020-01-13,1221.0989990234375
2020-01-14,1224.4224853515625
2020-01-15,1219.4375
2020-01-16,1222.665771484375
2020-01-17,1213.645263671875
2020-01-20,1191.568603515625
2020-01-21,1181.5509033203125
2020-01-22,1178.2276611328125
2020-01-23,1182.0257568359375
2020-01-24,1181.740966796875
2020-01-27,1151.9730224609375
2020-01-28,1161.4683837890625
2020-01-29,1173.47998046875
2020-01-30,1164.1746826171875
2020-01-31,1164.4119873046875
2020-02-03,1132.6026611328125
2020-02-04,1167.7353515625
2020-02-05,1181.8358154296875
2020-02-06,1177.230712890625
2020-02-07,1179.509521484375
2020-02-10,1177.705322265625
2020-02-11,1177.990234375
2020-02-12,1185.96630859375
2020-02-13,1178.749755859375
2020-02-14,1157.812744140625
2020-02-17,1155.723876953125
2020-02-18,1152.0206298828125
2020-02-19,1165.2664794921875
2020-02-20,1155.676025390625
2020-02-24,1148.8870849609375
2020-02-25,1139.7242431640625
2020-02-26,1138.72705078125
2020-02-27,1138.9169921875
2020-02-28,1118.21728515625
2020-03-02,1120.0687255859375
2020-03-03,1122.1578369140625
2020-03-04,1090.8704833984375
2020-03-05,1093.244384765625
2020-03-06,1077.6246337890625
2020-03-09,1051.4176025390625
2020-03-11,1057.5894775390625
2020-03-12,969.7576904296876
2020-03-13,1015.8101196289062
2020-03-16,949.0579833984376
2020-03-17,925.8893432617188
2020-03-18,832.6452026367188
2020-03-19,850.35400390625
2020-03-20,838.294921875
2020-03-23,732.6118774414062
2020-03-24,728.9562377929688
2020-03-25,813.5121459960938
2020-03-26,855.6239624023438
2020-03-27,858.8048706054688
2020-03-30,789.6788940429688
2020-03-31,818.4022827148438
2020-04-01,787.7798461914062
2020-04-03,772.7771606445312
2020-04-07,850.8762817382812
2020-04-08,844.0396118164062
2020-04-09,878.365234375
2020-04-13,850.1641235351562
2020-04-15,819.7316284179688
2020-04-16,835.351318359375
2020-04-17,864.359619140625
2020-04-20,897.166015625
2020-04-21,875.1368408203125
2020-04-22,881.736083984375
2020-04-23,906.75634765625
2020-04-24,890.7091674804688
2020-04-27,882.780517578125
2020-04-28,884.394775390625
2020-04-29,927.7883911132812
2020-04-30,951.2418212890624
2020-05-04,876.418701171875
2020-05-05,865.4515991210938
2020-05-06,898.6378784179688
2020-05-07,878.3176879882812
2020-05-08,882.1633911132812
2020-05-11,869.58203125
2020-05-12,856.0511474609375
2020-05-13,880.833984375
2020-05-14,848.597412109375
2020-05-15,843.3275756835938
2020-05-18,794.426513671875
2020-05-19,788.7293090820312
2020-05-20,813.844482421875
2020-05-21,816.1707763671875
2020-05-22,796.5155029296875
2020-05-26,809.3817749023438
2020-05-27,858.0452270507812
2020-05-28,897.5457763671875
2020-05-29,903.622802734375
2020-06-01,937.8060302734376
2020-06-02,950.4822387695312
2020-06-03,970.6598510742188
2020-06-04,951.1469116210938
2020-06-05,981.1995239257812
2020-06-08,964.6303100585938
2020-06-09,937.4736938476562
2020-06-10,941.7940063476562
2020-06-11,919.7173461914062
2020-06-12,933.1532592773438
2020-06-15,901.9136352539062
2020-06-16,940.4171752929688
2020-06-17,929.8298950195312
2020-06-18,968.4758911132812
2020-06-19,981.1995239257812
2020-06-22,976.8318481445312
2020-06-23,989.6979370117188
2020-06-24,980.3924560546876
2020-06-25,976.8318481445312
2020-06-26,1003.1337890625
2020-06-29,1021.74462890625
2020-06-30,1012.0594482421876
2020-07-01,1029.863037109375
2020-07-02,1034.4210205078125
2020-07-03,1019.7505493164062
2020-07-06,1047.33447265625
2020-07-07,1049.3760986328125
2020-07-08,1054.3134765625
2020-07-09,1068.1768798828125
2020-07-10,1049.3284912109375
2020-07-13,1025.732666015625
2020-07-14,1005.41259765625
2020-07-15,1000.0004272460938
2020-07-16,1008.926025390625
2020-07-17,1043.0142822265625
2020-07-20,1075.8681640625
2020-07-21,1081.0904541015625
2020-07-22,1069.506103515625
2020-07-23,1073.3516845703125
2020-07-24,1062.6220703125
2020-07-27,1025.0206298828125
2020-07-28,1031.809814453125
2020-07-29,1010.8726196289062
2020-07-30,997.62646484375
2020-07-31,980.6774291992188
2020-08-03,951.4317626953124
2020-08-04,989.0807495117188
2020-08-05,975.6923828125
2020-08-06,988.1786499023438
2020-08-07,991.1697387695312
2020-08-10,997.62646484375
2020-08-11,1012.8190307617188
2020-08-12,1010.0179443359376
2020-08-13,1005.6026000976562
2020-08-14,982.2440795898438
2020-08-17,980.6298828125
2020-08-18,1003.1813354492188
2020-08-19,1012.7715454101562
2020-08-20,1005.55517578125
2020-08-21,1030.8602294921875
2020-08-24,1060.675537109375
2020-08-25,1063.1917724609375
2020-08-26,1062.0047607421875
2020-08-27,1055.975341796875
2020-08-28,1058.25439453125
2020-08-31,1059.5360107421875
2020-09-01,1070.408203125
2020-09-02,1076.9124755859375
2020-09-03,1073.826416015625
2020-09-04,1062.81201171875
2020-09-07,1054.4559326171875
