Date,Close
2019-07-01,132.79714965820312
2019-07-02,133.85670471191406
2019-07-03,133.19741821289062
2019-07-04,133.6683349609375
2019-07-05,128.0174102783203
2019-07-08,125.6863784790039
2019-07-09,125.0271224975586
2019-07-10,125.70992279052734
2019-07-11,126.086669921875
2019-07-12,121.94264221191406
2019-07-15,122.3899917602539
2019-07-16,122.43708801269533
2019-07-17,122.24871826171876
2019-07-18,126.72237396240234
2019-07-19,124.650390625
2019-07-22,124.6974639892578
2019-07-23,124.5561752319336
2019-07-24,124.4149398803711
2019-07-25,123.49664306640624
2019-07-26,124.13238525390624
2019-07-29,123.56727600097656
2019-07-30,123.52017974853516
2019-07-31,124.93292236328124
2019-08-01,127.33457946777344
2019-08-02,124.15591430664062
2019-08-05,123.3789291381836
2019-08-06,121.91908264160156
2019-08-07,123.6379165649414
2019-08-08,125.14482879638672
2019-08-09,124.08527374267578
2019-08-13,121.73072052001952
2019-08-14,118.2224349975586
2019-08-16,117.35123443603516
2019-08-19,118.71688079833984
2019-08-20,119.281982421875
2019-08-21,118.85813903808594
2019-08-22,118.69334411621094
2019-08-23,118.3872528076172
2019-08-26,117.3041534423828
2019-08-27,117.77505493164062
2019-08-28,117.37479400634766
2019-08-29,117.16287994384766
2019-08-30,119.79998016357422
2019-09-03,119.44680786132812
2019-09-04,120.57697296142578
2019-09-05,120.36508178710938
2019-09-06,118.6697998046875
2019-09-09,120.36508178710938
2019-09-11,116.85678100585938
2019-09-12,115.1614990234375
2019-09-13,115.5382308959961
2019-09-16,116.3623275756836
2019-09-17,114.97313690185548
2019-09-18,115.04377746582033
2019-09-19,113.72521209716795
2019-09-20,115.82077026367188
2019-09-23,112.7127685546875
2019-09-24,113.3484878540039
2019-09-25,112.45375061035156
2019-09-26,111.65321350097656
2019-09-27,111.4177474975586
2019-09-30,112.92466735839844
2019-10-01,109.95792388916016
2019-10-03,111.06455993652344
2019-10-04,111.93575286865234
2019-10-07,111.62967681884766
2019-10-09,111.95929718017578
2019-10-10,112.6421127319336
2019-10-11,112.75984191894533
2019-10-14,114.64350128173828
2019-10-15,114.7376708984375
2019-10-16,117.20996856689452
2019-10-17,116.71550750732422
2019-10-18,117.20996856689452
2019-10-22,119.39971923828124
2019-10-23,119.77643585205078
2019-10-24,117.53961181640624
2019-10-25,119.14070129394533
2019-10-27,119.44680786132812
2019-10-29,120.1767120361328
2019-10-30,119.9647979736328
2019-10-31,122.10745239257812
2019-11-01,121.77781677246094
2019-11-04,120.83599853515624
2019-11-05,121.73072052001952
2019-11-06,120.95372009277344
2019-11-07,122.27227020263672
2019-11-08,120.7417984008789
2019-11-11,120.76535034179688
2019-11-13,119.1877899169922
2019-11-14,119.0229721069336
2019-11-15,118.92879486083984
2019-11-18,117.46896362304688
2019-11-19,117.91632843017578
2019-11-20,117.20996856689452
2019-11-21,116.5742416381836
2019-11-22,114.47868347167967
2019-11-25,114.43157958984376
2019-11-26,111.86511993408205
2019-11-27,113.04239654541016
2019-11-28,112.92466735839844
