Date,Close,High,Low,Open,Volume
2019-07-01,633.6727294921875,639.0450510068797,632.4162913568615,636.8787965966869,3224968
2019-07-02,641.2113647460938,642.6411139439389,632.6329753331739,636.0123536805849,4837606
2019-07-03,633.6727294921875,643.9841216395334,632.5462877763014,642.0778071811496,5958379
2019-07-04,635.8389892578125,638.091925595631,631.3331694692465,631.6797913326251,3274064
2019-07-05,622.1483154296875,638.0919702946933,618.249057185351,636.8788465749586,4926289
2019-07-08,621.8017578125,628.1705786687864,617.2093082052354,620.8053123348645,7177092
2019-07-09,619.9819946289062,623.7512560410048,614.3930478315673,622.1482489777144,5022638
2019-07-10,621.4984741210938,626.2209199497606,612.1835789007358,614.3498336031446,7573816
2019-07-11,625.18115234375,626.9141562310507,614.8697580594778,623.404833936683,6252688
2019-07-12,629.730224609375,633.0662356041779,623.5347151766539,626.0475917169225,7874441
2019-07-15,675.3081665039062,677.3011629825713,653.5156776489723,661.1408830225383,31064152
2019-07-16,680.073974609375,682.6301657149224,672.4054541798099,673.271956053753,9924322
2019-07-17,688.1324462890625,688.8689516863502,673.0552933614749,679.2508025723517,6754348
2019-07-18,686.8759765625,691.9016763455164,681.2437149516724,683.7132238877449,6534471
2019-07-19,680.5506591796875,688.4358058451069,676.9546548980362,683.4101050645603,6812754
2019-07-22,679.68408203125,686.2694750307548,677.6477709223345,681.0271493405742,7107151
2019-07-23,684.5797729492188,696.6674842799995,680.6805146416814,681.9369528959697,10782564
2019-07-24,681.3303833007812,687.7858325585886,678.9908177653716,682.8034469998966,5745146
2019-07-25,688.4357299804688,693.3748011757426,682.5002133752412,683.0200933380798,9773568
2019-07-26,681.9368896484375,688.8689037744699,677.7776917502322,686.5293384295198,4941763
2019-07-29,685.79296875,690.5587294044308,681.2438335798616,684.1032793951039,6244316
2019-07-30,686.8759765625,691.2951145177052,683.2799729946043,686.1827857108894,8673253
2019-07-31,687.6991577148438,693.0281119207904,677.2577689734494,685.2729104251979,7350584
2019-08-01,666.2099609375,683.1501152975044,662.3540698137092,681.4604260245303,10066407
2019-08-02,672.058837890625,675.7848382893736,660.4910589316644,662.9172536215609,10838336
2019-08-05,673.0120239257812,680.9838518365365,666.0366943365245,669.459334468894,9976238
