Date,Close,High,Low,Open,Volume
2019-07-01,166.05035400390625,167.4341009212547,161.30605515888115,161.80025264103566,23990900
2019-07-02,161.84967041015625,165.4078982045291,159.47752860171423,164.86427797459578,16903683
2019-07-03,160.41650390625,163.08516726330757,159.8234609016994,161.84967357191886,13606179
2019-07-04,163.2828369140625,165.80324696322845,160.11997620293894,160.61417366035542,19512938
2019-07-05,158.3408660888672,165.01253192195185,157.64899264844482,163.23341801678728,14374084
2019-07-08,152.75643920898438,157.64899108849218,151.7186215177652,157.5007378819079,15149035
2019-07-09,153.991943359375,155.32626755465597,150.9773356058939,152.21282935062297,16112345
2019-07-10,149.8900909423828,154.43671383022888,147.36969583804174,154.43671383022888,31737846
2019-07-11,154.98033142089844,155.8698808446181,148.60518699968057,151.22442758862968,24099895
2019-07-12,157.45130920410156,160.96011408464017,152.21281326374765,154.09075752457775,27307153
2019-07-15,159.0821533203125,160.7130139254453,156.01813823362107,157.15478631580015,19924720
2019-07-16,168.02713012695312,168.96610224955606,157.20420917335295,157.94550533567775,39025331
2019-07-17,165.95150756835938,170.34987720087847,164.37008468312897,168.02714301475513,25236730
2019-07-18,158.88449096679688,165.30905825316813,158.14319474144634,165.30905825316813,19055022
2019-07-19,153.05296325683594,160.51533302577437,152.0645683118947,159.57636084442217,18954216
2019-07-22,154.93089294433594,157.45130283154245,153.44830066735665,153.64597662127883,15995349
2019-07-23,154.3872833251953,157.15479211462497,153.00353647133528,155.57335421160528,12942555
2019-07-24,149.49473571777344,155.72162689954996,148.75343950760265,154.53555597961872,16292964
2019-07-25,142.62538146972656,150.73021631421474,142.08176127979257,149.54414549726428,34364032
2019-07-26,145.4423065185547,148.40749128004782,136.49734455341806,136.49734455341806,83905651
2019-07-29,135.9537353515625,145.1952195583289,135.26186186747097,145.1952195583289,38844222
2019-07-30,131.90130615234375,138.07877473461642,131.0611794741809,136.39850629658034,35725524
2019-07-31,134.0263671875,134.81707111714508,130.96233667413776,131.95073166790485,27024859
2019-08-01,128.04656982421875,134.71823579066543,126.06977990823454,133.92751680792972,38991424
2019-08-02,129.18321228027344,131.65419956597762,125.52615411377312,127.00874648519564,44016138
2019-08-05,122.31387329101562,126.7122277384718,120.88070365061438,126.51455176767676,35452262
2019-08-06,121.07838439941406,125.08138706324699,120.33708816839724,121.62200465183516,34790369
2019-08-07,116.03756713867188,122.41271146744687,115.1480101869962,121.17721779591257,37287779
2019-08-08,122.61039733886719,123.54936953096046,115.54337189352523,116.63060483722667,35876237
2019-08-09,120.63360595703125,125.03196044241861,119.29926674966534,123.05517055400092,39245417
2019-08-13,120.53475952148438,124.83428352907232,119.59578734790477,122.36329618717346,35498118
2019-08-14,119.4969482421875,122.36329504009088,117.2236368926095,121.27605458716366,30136178
2019-08-16,119.94172668457031,121.02895963055681,115.98814685127022,118.50855701134107,35264621
2019-08-19,119.39810943603516,121.17721576876936,118.60739048313897,119.79346137162844,23194786
2019-08-20,122.41271209716797,123.35169181687732,117.61899813512585,118.60739307743782,34809225
2019-08-21,111.09559631347656,121.5725815040265,108.22924938773092,121.5725815040265,83509593
2019-08-22,106.45013427734375,112.67702554763399,104.96754183592752,110.70023562574568,58612708
2019-08-23,109.76126098632812,110.30487367823562,106.40071668573974,107.6362103594226,41178606
2019-08-26,109.26705932617188,114.06077308803872,105.5605784472767,113.22063893032674,47757623
2019-08-27,118.95332336425781,119.99114101388629,110.50255158915056,111.3921009564269,70636441
2019-08-28,114.99974822998047,122.5609709284983,113.46774061788716,119.15101144723285,74245952
2019-08-29,112.97354125976562,117.12479686654167,110.79906793266721,115.14800704600933,48098849
2019-08-30,115.34568786621094,115.9387308700135,110.70023460879119,114.25845492733133,42250518
2019-09-03,111.34268951416016,114.01135278824141,109.90951235219778,111.7380489912827,36905736
2019-09-04,108.229248046875,111.68863040453768,104.76986568921232,110.70023544520548,76317447
