Date,Close,High,Low,Open,Volume
2019-07-01,215.4415740966797,216.4602007705813,214.81470667904668,215.01059826345445,5042447
2019-07-02,214.57965087890625,215.9900607514389,214.07033753118876,215.75500041019927,9976439
2019-07-03,216.8127899169922,217.47880209631424,213.24754914878815,214.93221179583026,18120809
2019-07-04,217.55723571777344,218.02738040412024,215.63751212463947,217.40053676402587,9697597
2019-07-05,218.9676055908203,220.84815987240836,209.99576215750585,217.5571719452205,37047327
2019-07-08,217.4004669189453,221.67088865928642,216.10756346872967,219.51608145898618,12169249
2019-07-09,213.99195861816406,217.47881426173404,213.24756107751836,217.0086936176899,7706490
2019-07-10,214.03115844726562,215.67665267799995,212.15060386037595,214.34458022632242,8162744
2019-07-11,215.99008178710938,216.96953982524477,214.3837801695872,214.6972019592806,8403695
2019-07-12,215.51992797851562,216.61694006460243,213.9919878515497,215.79418100003733,10468936
2019-07-15,212.3073272705078,215.95090627589437,211.9938815780689,215.48076164978505,8536705
2019-07-16,213.0908966064453,213.717740174844,212.03307716129186,212.34649894549122,6357525
2019-07-17,213.8352508544922,214.03114244082144,212.11141924232317,213.48266034662785,6294203
2019-07-18,213.91363525390625,215.55912953836932,213.36512918823533,213.87446649745107,9096757
2019-07-19,210.23086547851562,214.89309534360657,209.9958051124396,214.77556516056856,7986847
2019-07-22,207.17495727539062,210.15252402768593,206.86153548897784,209.99580117820477,13516960
2019-07-23,212.07223510742188,212.8949941506257,207.6450898608234,208.03687304924003,14396986
2019-07-24,212.22897338867188,214.18788947327738,209.9174428438174,211.79799750252874,12072603
2019-07-25,209.87828063964844,213.52185988825906,209.13388293923794,212.34651020080076,17669912
2019-07-26,211.87632751464844,212.34647208775792,209.13384540281393,210.58344787300715,4788040
2019-07-29,209.79989624023438,212.46401712426743,208.8204382745937,211.5629205783876,5525308
2019-07-30,210.70098876953125,211.64127796364082,208.8596030467194,209.99578383022285,13233351
2019-07-31,211.71961975097656,212.4248246248974,208.4286317892855,210.4659089125921,13649764
2019-08-01,209.64317321777344,212.1114264190725,208.8204380923724,211.9155348261153,5925611
2019-08-02,207.25331115722656,209.3689499854767,206.15632298843153,209.3689499854767,8890911
2019-08-05,203.570556640625,207.2533285657936,201.8858935349822,207.17496713732285,11556743
2019-08-06,202.86532592773438,204.90260324731085,202.2776511574266,202.74779575618234,9408544
2019-08-07,198.75161743164062,203.21795558574243,198.32066546613493,202.98287131247162,8489812
2019-08-08,201.96424865722656,202.7086463356291,198.24230809031354,199.8094409605927,6370866
2019-08-09,199.18255615234375,202.8261467141003,198.6340621195995,202.8261467141003,9927337
2019-08-13,192.99241638183594,199.02587557290929,191.19021118027507,198.8691646763116,20992894
2019-08-14,194.91217041015625,198.7124727865934,191.22941018461657,192.99243484159285,13809031
2019-08-16,198.24227905273438,198.55570079837173,193.85430287617248,194.9121221911766,10337358
2019-08-19,197.10614013671875,201.61163520503692,196.63599549077293,198.63409230163012,12524627
2019-08-20,193.14913940429688,197.41957437512457,192.32639220016338,197.14533327793058,15000271
2019-08-21,189.1920928955078,193.4625271135422,188.72196025907505,193.30581623473128,14736226
2019-08-22,188.09512329101562,192.7573411428499,187.2723761509802,189.7797863274371,10513066
2019-08-23,185.0000457763672,187.6249862405919,183.8638648456498,187.2723837252513,16440329
2019-08-26,190.01483154296875,190.75921715157318,184.09890346862375,188.60440978356013,12857092
2019-08-27,192.36553955078125,192.9923950240752,190.17155137238927,191.15100931307555,14529777
2019-08-28,192.71815490722656,194.05021540439378,190.48499782687182,192.8748657969625,8894489
2019-08-29,188.9962158203125,192.3263730649193,188.17346869803708,191.15102344917574,11105245
2019-08-30,192.48309326171875,193.69762364796077,187.31156187618438,190.21075534393057,11772247
2019-09-03,189.2704620361328,191.5427997622969,188.56524511829716,191.5427997622969,9546229
2019-09-04,190.60252380371094,191.62116249895274,189.07457173898538,189.3096440465449,7032392
2019-09-05,191.38607788085938,193.4625238921444,189.62305362197736,189.62305362197736,8451611
2019-09-06,191.11183166503906,192.63979564200045,190.60251831023453,191.42526538484285,8704669
2019-09-09,192.36553955078125,193.14910590333025,190.5633345486638,191.6995033686051,9085228
2019-09-11,190.99429321289062,192.3263535845566,190.40661846454327,191.6603293768603,8968683
2019-09-12,188.64361572265625,191.9737730095567,188.05594090732086,191.42527890649865,8083759
2019-09-13,187.97755432128906,189.97565081723184,186.95892767607438,188.8394820509187,14031943
2019-09-16,187.58578491210938,188.721965717969,186.72386907558106,187.66414633191832,7084644
2019-09-17,185.8619384765625,188.1342880976989,185.5485167146069,187.89921579809533,10672279
2019-09-18,187.46827697753906,189.8581570899289,183.39373374587583,186.25374656406794,19956339
2019-09-19,185.4701690673828,188.0167599302496,185.00003638954146,188.0167599302496,8483309
2019-09-20,186.5279998779297,194.7162670675851,183.58962562640676,185.70525269624818,63568127
2019-09-23,199.69187927246094,204.1190241500193,195.81321646543637,195.8915778790972,52040316
2019-09-24,200.59300231933594,202.16013514995575,198.86915859690907,199.80943590402603,17167257
2019-09-25,193.9718475341797,200.78887221924677,190.17154604820362,199.88777572155266,20597095
2019-09-26,196.2050018310547,196.9885681513964,192.9532063841459,193.7759534117593,17847616
2019-09-27,198.20314025878906,202.16015340467052,195.8916215161536,195.8916215161536,17535666
2019-09-30,203.60972595214844,204.354099655846,195.42144782363985,199.61353268410812,20588289
2019-10-01,200.51461791992188,205.64699169965348,199.80941300945662,203.02203972662778,15440899
2019-10-03,205.02012634277344,205.4119095094566,200.632150093413,201.92505367350478,12356337
2019-10-04,201.5724639892578,206.78317596293277,199.9661504175248,206.07797095889137,18085064
2019-10-07,197.38035583496094,202.16011528109308,196.44007862025708,201.76833211194366,21263568
2019-10-09,193.61924743652344,197.6154285975852,192.9923919731392,196.91022367394888,21503869
2019-10-10,190.5633544921875,194.05022273469615,190.13239056192802,193.54090933474626,24294966
2019-10-11,191.1510009765625,192.9140251929084,188.9178441429549,190.56332623778053,25072193
2019-10-14,191.26856994628906,193.0707631665076,190.40664209257815,192.32637745081627,14713799
2019-10-15,194.0110321044922,195.26473108466652,192.01293553039798,192.01293553039798,9989191
2019-10-16,190.9159393310547,194.01103602617258,189.74058978797916,193.85431318874345,16063295
2019-10-17,192.6398162841797,193.3058405921165,191.0726833860575,191.1902135709066,13649598
2019-10-18,193.14913940429688,194.16777823054426,192.0521511029694,192.7573561600691,12833554
2019-10-22,195.0296630859375,196.75351865059733,191.93457834147364,191.97375905090206,18275636
