Date,Close,High,Low,Open,Volume
2019-08-20,1998.7767333984375,2015.4579614238276,1980.2674255894433,1985.2946449943554,1843611
2019-08-21,1998.2738037109375,2012.7156774533973,1994.6633910638857,1997.1312539394496,1214408
2019-08-22,2025.5118408203125,2043.4726304720402,1983.4660174097826,1999.0046912788916,2131601
2019-08-23,2054.487060546875,2065.638300644048,2023.5924729810256,2024.552259330267,2826425
2019-08-26,2080.62890625,2085.8388886416105,2033.7386184169952,2053.8474946440397,2345475
2019-08-27,2044.249755859375,2079.3032670469324,2037.3944582206784,2074.8700853122205,3432106
2019-08-28,2046.7637939453125,2058.554819093294,2025.5123668115718,2047.4493238528523,1294621
2019-08-29,2041.4625244140625,2054.944613958674,2031.1795747613926,2031.1795747613926,1670652
2019-08-30,2065.36474609375,2071.2145124718513,2027.3405951732418,2048.3635138788254,2583625
2019-09-03,2058.052001953125,2098.8180411401872,2044.6611856476634,2074.870244186155,2545060
2019-09-04,2052.385009765625,2074.870479554663,2041.0510047777805,2070.300280260489,2228092
2019-09-05,2024.8720703125,2059.925356807683,2017.5597531520912,2049.4596475026897,2055943
2019-09-06,2008.6024169921875,2041.5078490794315,2004.123711330899,2025.5121529259102,1890550
2019-09-09,1995.2117919921875,2013.4925873077655,1992.4239260757138,2010.8874847135999,1703945
2019-09-11,1968.841552734375,2006.3171811754657,1962.032001465559,1998.0908237127871,2627440
2019-09-12,1950.1956787109375,1978.8964431747158,1938.0846496707227,1969.756043899082,2118859
2019-09-13,1957.8272705078125,1972.4519055563517,1933.6967119394112,1951.4747392894474,2291174
2019-09-16,1965.185302734375,1986.5737418838435,1943.6138771263943,1974.2799528766511,2597948
2019-09-17,1940.1864013671875,1971.1724830289427,1924.602202030251,1969.7099301557214,2796530
2019-09-18,1954.7200927734375,1958.7417791128719,1931.5033451833572,1943.6143739822578,1454663
2019-09-19,1921.2662353515625,1952.2065770347924,1911.2575424930371,1951.4753004412407,1652691
2019-09-20,1887.9036865234375,1946.3564941075076,1880.1800939187003,1923.9625163238381,6941979
2019-09-23,1842.521484375,1918.5695515542072,1805.228615683449,1918.5695515542072,6323401
2019-09-24,1868.937255859375,1883.8361501982486,1839.9622369476344,1841.79031666641,4620978
2019-09-25,1908.926025390625,1912.170910716037,1882.9673890957422,1887.4918406446543,4002232
2019-09-26,1908.1494140625,1925.8816954183287,1885.6639476260143,1917.5638446814085,4234281
2019-09-27,1879.4029541015625,1905.955856456658,1875.0612648006966,1905.7730931169474,2046795
2019-09-30,1918.843994140625,1923.1399370116503,1882.9221816749048,1884.6132447405446,2620039
2019-10-01,1882.8763427734375,1915.7817773454194,1864.3670358266975,1915.7817773454194,3342877
2019-10-03,1883.1505126953125,1902.253855403195,1870.262573729823,1892.0624008150937,2317618
2019-10-04,1900.6085205078125,1908.4691279569088,1878.3058181576341,1883.4702763036792,2163251
2019-10-07,1871.6790771484375,1914.456180381261,1865.5550556973758,1901.2026045323576,2177916
2019-10-09,1846.451904296875,1882.9221171334789,1842.247343243945,1882.9221171334789,2066920
2019-10-10,1832.147216796875,1863.7730863202007,1825.4290459064382,1853.672900883252,2881452
2019-10-11,1816.06005859375,1823.5095057069261,1759.526716032999,1765.010955147907,12593069
2019-10-14,1847.2742919921875,1858.0142588060955,1798.8301863634956,1823.5092590422632,3510704
2019-10-15,1862.17333984375,1871.039481323716,1848.8282694255645,1857.3288842451348,2261310
2019-10-16,1870.4913330078125,1879.2660940107226,1842.704496850981,1862.8133752888389,3034082
2019-10-17,1860.915771484375,1867.3755796379057,1831.9156464919101,1845.3848956774984,3818774
2019-10-18,1885.1058349609375,1891.1072807276676,1855.4641332773856,1866.917615581567,3087901
2019-10-22,1879.65380859375,1934.722241290544,1869.2541808257797,1905.8594657278388,5552505
2019-10-23,1896.7884521484375,1909.3872831163553,1880.6618590291694,1887.5339486480336,2348134
2019-10-24,1907.691650390625,1923.2683833669173,1888.72473203612,1909.5242072113654,2798671
2019-10-25,1947.0458984375,1951.6731494710066,1901.3236920687102,1918.6871244095248,3954245
2019-10-27,1938.5706787109375,1950.7572293932994,1932.248445559609,1950.7572293932994,224405
2019-10-29,2011.0943603515625,2017.37073512049,1943.8852293565837,1943.8852293565837,5064173
2019-10-30,2064.192138671875,2070.789298777379,1994.6008350748027,2038.719552999853,5195136
2019-10-31,2079.63134765625,2093.650453039324,2049.714944980286,2061.626565134396,4879261
2019-11-01,2016.6378173828125,2084.5341624397693,2011.2318622221069,2074.4550961598407,4172620
2019-11-04,2010.26904296875,2042.5678580473702,1998.3115645611877,2022.2265213763123,2646411
2019-11-05,2017.5078125,2025.8916709115138,1987.4079756703181,2013.0637724977819,2693475
2019-11-06,2005.275634765625,2025.708691457022,1996.5709884186872,2015.812838238234,2540719
2019-11-07,2002.3892822265625,2019.9359257826386,1993.0889213575467,2019.9359257826386,1915598
2019-11-08,1951.6273193359375,2006.2834653253053,1946.1755070765194,2006.2834653253053,2788759
2019-11-11,1925.055419921875,1959.9198643052443,1915.9384928762347,1956.2547500194935,2983768
2019-11-13,1996.204833984375,2000.9694384094582,1940.6782561551206,1940.6782561551206,3823365
2019-11-14,2012.8812255859375,2015.8132728790424,1966.9755702095717,2004.3597883740476,2995915
2019-11-15,1992.401611328125,2026.3497723079438,1987.1788689544894,2012.1474564721884,2724180
2019-11-18,1972.381103515625,2004.5882019212777,1968.8533419624478,1996.020908835445,1611089
2019-11-19,1932.2486572265625,1974.2599033562433,1928.7667532643447,1972.7481329112277,2975313
2019-11-20,1932.01904296875,1956.2545641403044,1919.145285523123,1944.2970851790521,2894129
2019-11-21,1940.769287109375,1948.5576531826705,1930.964929680021,1935.1798996235248,2052574
2019-11-22,1898.254150390625,1930.5988266354045,1887.9918757865453,1921.4360415066176,3742049
2019-11-25,1907.2337646484375,1910.3948808441562,1880.3867589165866,1900.8656735902305,2737010
2019-11-26,1875.3018798828125,1922.261052813623,1864.673069014608,1914.8851880184293,6561580
2019-11-27,1882.310791015625,1898.253945942259,1875.2096333056338,1880.2033059228254,2907521
2019-11-28,1903.431640625,1919.0540134476066,1887.534115752279,1893.993925306068,2924429
2019-11-29,1881.34912109375,1910.4409679680841,1874.5228899531687,1910.4409679680841,2064271
2019-12-02,1851.8448486328125,1894.5891544428482,1847.2175971141626,1887.5338541940353,3809860
2019-12-03,1879.2872314453125,1889.3662950951898,1841.7198123866788,1857.9378973376831,4664774
2019-12-04,1904.485107421875,1907.6920825847214,1874.2479130293218,1881.1200026639929,3334301
2019-12-05,1943.701904296875,1948.7414367663805,1895.1849955351674,1908.6083879963332,3902721
2019-12-06,1945.8092041015625,1949.8407402118999,1925.101219541918,1946.1756260385691,1829461
2019-12-09,1887.9462890625,1949.7950975905787,1881.5781972208881,1949.7950975905787,2244747
2019-12-10,1844.33154296875,1888.313032038673,1835.535289894936,1887.5341056700702,4520045
2019-12-11,1870.94921875,1876.5384956100063,1838.7420049147363,1855.830622471892,4943024
2019-12-12,1851.70703125,1909.2033886990384,1817.8963360966723,1879.3787058955766,7137306
2019-12-13,1897.841796875,1903.4768200323535,1838.9709046846713,1853.631360327399,5711133
2019-12-16,1948.6953125,1957.1708886799108,1906.1342206394208,1920.519748442459,5574177
2019-12-17,1983.6971435546875,1987.4081163128612,1941.5941901645704,1948.466279086814,6059673
2019-12-18,1986.26318359375,2018.974288965121,1972.7480725532666,1991.9899255600565,8251081
2019-12-19,2042.4310302734375,2049.257261678811,1986.07989162231,1997.3043054186728,6251505
2019-12-20,2036.79541015625,2058.602883431816,2023.3720194666707,2034.1382919578894,5548338
2019-12-23,2044.85888671875,2054.250742276152,2024.9756860349523,2024.9756860349523,2247329
2019-12-24,2030.107177734375,2055.717122665941,2026.0295585576187,2051.5480098396733,1805896
2019-12-26,2017.5994873046875,2042.3848665628066,2011.4146071569537,2030.8396674733772,1880367
2019-12-27,2014.438232421875,2040.0023124592126,1993.8219666818286,2023.1428779565613,2720261
2019-12-30,2000.419189453125,2038.7196757420586,1994.830024787305,2022.2266626349317,2288830
2019-12-31,1980.7191162109375,2013.0637908172089,1976.8249327284736,2005.733563085512,1909289
2020-01-01,1986.12548828125,2001.0606497895255,1973.6640104342066,1986.4919102234726,1354908
2020-01-02,1977.008056640625,1997.4411102832908,1969.2655486800563,1997.4411102832908,2380752
2020-01-03,2016.40869140625,2036.8876104382339,1982.8271655368144,1982.8271655368144,4655761
2020-01-06,2016.2254638671875,2039.590571217724,2004.7261211956734,2020.3945767816708,3023209
2020-01-07,2021.1729736328125,2029.2360452923601,2000.968988418204,2016.2707942868099,2429317
2020-01-08,2066.437255859375,2070.789579089763,2017.6912804191966,2020.3942574747464,5197454
2020-01-09,2028.9613037109375,2063.4132396939376,2024.9754029171847,2060.48119335295,3734173
2020-01-10,2028.2286376953125,2046.9664912298308,2023.143246479618,2041.4688193643972,1915807
2020-01-13,2006.970947265625,2033.176381348209,2001.793838887348,2032.1686090955131,2843893
2020-01-14,2022.1351318359375,2043.1180457782805,2011.2315060896324,2011.2315060896324,2948452
2020-01-15,2040.4610595703125,2044.2178919269033,2010.4987891755645,2027.7248744214419,2620681
2020-01-16,2051.36376953125,2060.709762844018,2029.55630266763,2040.5057829012414,3117214
2020-01-17,2033.31396484375,2064.8797184030154,2027.7245758096708,2053.1513073861365,3281059
2020-01-20,1988.6448974609375,2054.479365702473,1975.6794239942997,2011.1393530228218,5817599
2020-01-21,1989.2867431640625,2003.4890617774388,1977.375121101231,1988.2787472014888,1902980
2020-01-22,2022.1351318359375,2024.975684946737,1991.7147273723783,1998.4036058230013,1773686
2020-01-23,2012.0787353515625,2036.690802973012,2005.4206321742186,2029.3898932961583,2069866
2020-01-24,2005.1451416015625,2012.0787975526866,1992.8392195147915,2012.0787975526866,1319430
2020-01-27,1992.1505126953125,2014.3747584642429,1988.2474864517008,2010.9309117787031,1549101
2020-01-28,2005.4669189453125,2009.186318576643,1976.3090141134803,1996.5129166741199,1743024
2020-01-29,1978.697021484375,2008.4058100741709,1974.472479054965,2006.6150542953949,2306761
2020-01-30,1963.3143310546875,1988.2476939769324,1951.513325496989,1983.6558979169395,2098567
2020-01-31,1909.31494140625,1969.283848346404,1902.4732094848728,1964.7377904588786,3287223
2020-02-03,1930.850341796875,2015.523020623924,1922.309555847523,1976.3091251114745,4728073
2020-02-04,1935.6717529296875,1962.2582089762263,1916.2485440367836,1955.1868874331894,3509339
2020-02-05,1971.3043212890625,1980.625579072835,1932.5036384818145,1942.3300387533639,2439322
2020-02-06,1954.5899658203125,1996.6966021836904,1942.788959977159,1969.8805573864363,2640065
2020-02-07,1962.1199951171875,1975.3902380203922,1946.0027495886616,1964.3699298584932,2083442
2020-02-10,1985.4471435546875,1990.084903561656,1946.0036505062985,1966.1156325292666,2383032
2020-02-11,1977.5947265625,1997.2477491102875,1972.2684222598905,1986.411065078547,1335820
2020-02-12,1993.5283203125,2006.6149394830416,1974.4723660817115,1975.4826509292727,1620407
2020-02-13,2012.9976806640625,2017.6354401041542,1993.7580976177146,1995.5488534624335,1645948
2020-02-14,2005.8804931640625,2031.410928517944,1993.7581943094287,2009.3703036153984,1500115
2020-02-17,2023.3746337890625,2036.0020710815168,2011.3900030079271,2017.5889267696773,1774724
2020-02-18,2034.8541259765625,2039.6755111334514,2007.5789062164847,2020.3440077102682,2486223
2020-02-19,2017.03857421875,2047.9412755314715,2011.6660825343893,2034.8546552730304,1760463
2020-02-20,1980.7171630859375,2033.614518365405,1975.6202246952855,2024.5228519887307,2317278
2020-02-24,1942.651611328125,2001.0591335861448,1934.70766813654,1979.9828305792134,3092877
2020-02-25,1980.1201171875,1998.9464809566514,1938.6562886184706,1942.7889050556014,2674567
2020-02-26,1950.2279052734375,1987.2376058123352,1940.4472441725075,1978.1459383973772,2686842
2020-02-27,1933.6048583984375,1946.8751009961852,1915.8804850042843,1946.8751009961852,2349001
2020-02-28,1836.856201171875,1900.5443901333329,1827.534832744785,1899.166851314681,4298076
2020-03-02,1837.912353515625,1886.2638768095114,1823.5858599869505,1868.861014416288,2667076
2020-03-03,1869.962890625,1891.8198836369306,1847.7386436298564,1855.0855169643687,2757585
2020-03-04,1913.1259765625,1923.457518296754,1859.6775121657204,1888.146649388998,3237002
2020-03-05,1951.5594482421875,1972.4061592213188,1913.9067174643624,1915.4219206048238,3937056
2020-03-06,1943.6612548828125,1950.273396182007,1902.4729799050733,1926.7175727383813,2595027
2020-03-09,1811.325927734375,1910.0954023579068,1777.0252305880906,1905.5955315091928,4940975
2020-03-11,1794.1982421875,1825.0551995805795,1763.2495834038855,1775.1882524581827,6796449
2020-03-12,1625.3580322265625,1752.5967461484142,1614.79690126719,1748.5559431865577,8728786
2020-03-13,1658.832275390625,1671.4137516464252,1383.094924329175,1550.0985231923082,8029720
2020-03-16,1557.9046630859375,1691.8473380483388,1539.0323355480753,1611.720493024744,7844271
2020-03-17,1522.6396484375,1589.6798742130957,1490.6348507449625,1588.7615149558958,5713248
2020-03-18,1519.3333740234375,1573.6543392316041,1494.859080676419,1539.9046410501521,7258778
2020-03-19,1513.73681640625,1559.1576871478333,1430.8506466888161,1442.8302465005931,5135111
2020-03-20,1662.765625,1728.9543728874796,1505.0876215558744,1507.8628292170101,8547498
2020-03-23,1544.587890625,1618.8709873870664,1496.5305941973868,1498.6119997525986,7003490
2020-03-24,1575.53173828125,1637.3725959445119,1510.4993239056946,1529.18579077735,6350865
2020-03-25,1619.1484375,1674.3750157792422,1554.1160367453738,1572.6174181351998,2765520
2020-03-26,1656.7525634765625,1694.7729962120357,1593.4779234033408,1694.3566473368155,4556067
2020-03-27,1687.7889404296875,1711.3782076157422,1619.241327779616,1683.6261285733249,4331250
2020-03-30,1645.2353515625,1762.2565896691383,1631.4056140465584,1633.6719881132274,8513547
2020-03-31,1689.2685546875,1716.0030725808656,1646.622894444173,1699.7218800294818,3927593
2020-04-01,1580.711669921875,1697.2703651143586,1574.467454107992,1689.0835269652932,4941878
2020-04-03,1530.24951171875,1609.6204987216636,1526.3642660291637,1609.6204987216636,5735369
2020-04-07,1642.182373046875,1652.0343800581115,1577.2425772074805,1581.8679220086756,5427577
2020-04-08,1577.6591796875,1670.674930423964,1573.5426670272218,1628.1217483644389,6285615
2020-04-09,1633.8109130859375,1645.5130604985593,1601.4796783171455,1619.2872595770323,5307397
2020-04-13,1627.4278564453125,1653.0985246370747,1615.1706905519486,1629.0467274123605,2990438
2020-04-15,1605.1339111328125,1676.225459498708,1598.3346748172262,1651.2485900690915,4761399
2020-04-16,1587.46484375,1632.6544458328053,1549.5370113780964,1581.8218320095489,6245533
2020-04-17,1670.859619140625,1713.1815268154023,1621.6459924346411,1665.1242363846857,9895823
2020-04-20,1682.377197265625,1692.8767105633826,1667.4373064428946,1692.8767105633826,3244282
2020-04-21,1607.446044921875,1660.128675188918,1598.241541336505,1632.7466575116566,5122541
2020-04-22,1636.90966796875,1655.8735833083144,1590.332464341391,1607.4462415990467,3829836
2020-04-23,1737.510986328125,1757.63123866548,1628.907854575364,1646.62294990766,5934366
2020-04-24,1682.284423828125,1713.1816408205739,1672.3399311990627,1702.7746136506248,2987102
2020-04-27,1698.9820556640625,1734.504735226192,1688.2512756201602,1695.004325892035,3374741
2020-04-28,1719.7498779296875,1728.0292017945887,1695.2817307390528,1725.25399429706,2678505
2020-04-29,1762.8577880859375,1769.2407868635087,1711.4239735222193,1733.579331225216,4241510
2020-04-30,1863.5057373046875,1879.7407480887296,1796.6694828512373,1831.637146267561,5915544
2020-05-04,1785.800048828125,1818.6863087876588,1770.2589517868894,1818.6863087876588,3729348
2020-05-05,1787.9276123046875,1828.8619270605961,1782.6084640595695,1808.6028876814478,2905528
2020-05-06,1760.961669921875,1807.3076132935657,1751.7109781142128,1794.4492420197025,3517431
2020-05-07,1749.9071044921875,1789.4999969081302,1742.2289852711297,1766.882101045811,3166754
2020-05-08,1751.5257568359375,1794.1714173340486,1744.9114905626961,1793.8013671304154,2686530
2020-05-11,1790.2864990234375,1805.180090817415,1765.9571334714858,1765.9571334714858,2449841
2020-05-12,1803.422607421875,1809.8980925472677,1767.1136372544943,1788.5290142181716,3256595
2020-05-13,1803.56103515625,1844.587828106419,1781.3593762422308,1844.587828106419,2656665
2020-05-14,1759.805419921875,1779.000606366016,1749.398391126859,1766.882222087184,2263146
2020-05-15,1751.0633544921875,1773.7275478630647,1725.4388721922528,1772.4324285143193,3173682
2020-05-18,1799.814453125,1806.6136885565804,1731.8218729622415,1764.1068077602738,3727694
2020-05-19,1802.6357421875,1819.1019027499133,1760.4063194540543,1760.4063194540543,3198693
2020-05-20,1807.2152099609375,1815.8183988970584,1786.956171409435,1803.8849833456127,2778505
2020-05-21,1841.9976806640625,1848.2881961707733,1795.6980365971574,1800.1845994736361,3400908
2020-05-22,1868.9635009765625,1879.7405795414056,1814.291934855109,1828.9542588185084,3663418
2020-05-26,1797.409423828125,1872.3400277036155,1780.7581785224604,1864.0144050507831,4575317
2020-05-27,1855.0408935546875,1859.388672644721,1795.7901794883408,1812.210154085079,3482160
2020-05-28,1854.1160888671875,1863.089214193166,1823.5888078004673,1839.4999515507004,3475681
2020-05-29,1824.5604248046875,1852.5900699720078,1815.3560303708098,1833.4873662006062,7237735
2020-06-01,1891.99755859375,1905.6423276876299,1832.654353814317,1840.8874913098948,3747773
2020-06-02,1893.755126953125,1925.0686916887896,1887.1871592874627,1905.827210293008,2443886
2020-06-03,1898.394287109375,1914.7233405546012,1874.1325974174656,1903.6827490256378,3699799
2020-06-04,1940.5159912109375,1948.3557583650452,1898.9510230636456,1898.9510230636456,4048593
2020-06-05,1900.3424072265625,1946.4998756798868,1892.9665354593003,1940.5621210962486,3573289
2020-06-08,1922.1453857421875,1943.716463439065,1913.1923193669484,1928.1760096144328,2957841
2020-06-09,1922.4241943359375,1944.1807892185298,1911.4762448043311,1914.1205326166328,2909439
2020-06-10,1956.4735107421875,1978.044587979772,1923.7689742852049,1927.062667939772,5168397
2020-06-11,1918.341552734375,1952.9945393214434,1912.9141266194838,1948.3555974228177,2269513
2020-06-12,1892.22412109375,1901.2236217462892,1865.7821561753035,1865.9676685216937,2842642
2020-06-15,1883.317626953125,1910.316245754916,1856.458085801913,1891.8532346188777,2399022
2020-06-16,1898.0694580078125,1924.1866095423334,1884.3381450802467,1915.8829490845442,2146528
2020-06-17,1899.925048828125,1910.1771555078483,1880.2095461789763,1898.2549844780312,2703527
2020-06-18,1890.9254150390625,1910.5017265890797,1878.9569226631365,1897.3271773104102,1944389
2020-06-19,1896.9559326171875,1939.0775440236143,1885.2658227062127,1894.5437056919716,5681758
2020-06-22,1881.5084228515625,1904.0537260625226,1873.3439529613006,1901.9662021820789,3196138
2020-06-23,1888.327880859375,1896.3995950861918,1864.854787731529,1880.6271914088604,4205944
2020-06-24,1894.7293701171875,1915.1871490448546,1884.894836014062,1887.121550760438,2560937
2020-06-25,1870.514404296875,1911.2443427968858,1864.1590756139042,1888.0496298988653,3043931
2020-06-26,1965.8443603515625,1978.0446860802347,1874.0859601611428,1878.7713364505041,6300722
2020-06-29,1949.886474609375,1973.962765716132,1940.2840002097143,1955.7780217783695,3076341
2020-06-30,1931.7945556640625,1959.3962609813955,1925.2073938309697,1948.3556694587996,3071725
2020-07-01,1940.979736328125,1961.298211357245,1929.3359467930877,1929.5214591679382,2503466
2020-07-02,2001.3787841796875,2008.6620141888247,1946.5001874217803,1950.2113412586189,3758699
2020-07-03,2040.8089599609375,2045.7727167941987,2004.2542002061984,2007.4085890745016,4185208
2020-07-06,2099.770751953125,2105.986889198503,2045.7735100512218,2045.7735100512218,5190366
2020-07-07,2105.987060546875,2136.4185691548155,2070.9630440897804,2110.718872579863,5630055
2020-07-08,2058.669189453125,2110.161435630595,2048.1853637823847,2106.0792580694924,2793358
2020-07-09,2045.1705322265625,2082.4211473772675,2032.8309007091475,2068.040426600102,3443998
2020-07-10,2061.87060546875,2087.384786024815,2018.8675232726478,2046.0053335004625,9610320
2020-07-13,2059.689697265625,2082.8379663539095,2050.4118157464104,2059.689697265625,2963503
2020-07-14,2015.1102294921875,2077.31849502271,2008.6621445842638,2050.4126279589946,2976738
2020-07-15,2072.5859375,2096.801299751892,2023.598902502037,2027.2171858220727,5569321
2020-07-16,2078.0263671875,2169.3860676355016,2064.403866528798,2086.6276621406196,8582118
2020-07-17,2046.41064453125,2086.5344293622097,2036.46108462027,2080.1184195462483,4509135
2020-07-20,2053.05908203125,2070.726605145493,2037.1584474398037,2046.6430723394485,2952646
2020-07-21,2069.00634765625,2081.6524376917723,2046.7823285551383,2073.609156658498,2665286
2020-07-22,2037.2982177734375,2074.5395491218037,2031.021596546825,2074.5395491218037,2861534
2020-07-23,2018.933349609375,2037.298278934868,2011.308462331199,2037.298278934868,2265766
2020-07-24,2006.1002197265625,2011.30757934797,1976.0656187189677,2003.4036891840967,3665100
2020-07-27,2052.036376953125,2059.661262634482,2011.7729759411743,2013.1677804079695,4248480
2020-07-28,2147.7666015625,2157.2977662625826,2059.661444944664,2059.661444944664,8092319
2020-07-29,2116.429443359375,2177.754289234418,2088.5333593811374,2131.2608159373553,6090431
2020-07-30,2119.6376953125,2192.6324569190065,2112.8961408966125,2125.588769782398,7098496
2020-07-31,2121.4052734375,2171.060466390699,2099.134932905623,2141.6299454250216,4723290
2020-08-03,2096.0654296875,2142.2801295772156,2074.260033370192,2129.8197409537956,4012337
2020-08-04,2091.927978515625,2110.478835044171,2069.0067794669662,2101.459143668834,2927928
2020-08-05,2101.04052734375,2138.7002491217636,2094.996374465797,2101.5054621805157,3800641
2020-08-06,2146.232421875,2156.832846025239,2106.480490783136,2115.4536429003747,4748047
2020-08-07,2134.37646484375,2164.7366191457463,2126.611962193437,2146.139225510474,3165491
2020-08-10,2122.706298828125,2161.9467492603753,2116.429679233498,2155.437662273355,2929353
2020-08-11,2120.009521484375,2149.8584252024157,2116.0112639869067,2122.892207931278,2774423
2020-08-12,2099.04150390625,2135.3527348684297,2088.9988655233133,2127.867465235268,3415751
2020-08-13,2096.3447265625,2138.7003373428006,2092.671786604336,2113.59385512182,2695682
2020-08-14,2084.906982421875,2121.3115125930244,2076.4918443604993,2117.313028005914,2270405
2020-08-17,2095.36767578125,2110.803599075442,2081.2802447711933,2104.294513087104,2625630
2020-08-18,2110.571533203125,2128.471523076089,2090.6258756056113,2104.1089848605716,3493374
2020-08-19,2098.34375,2124.380097805277,2094.5311939780813,2116.708673898365,2843005
2020-08-20,2094.856689453125,2116.894552204742,2082.954313906336,2098.715557246604,2895164
2020-08-21,2090.9052734375,2111.7342656553024,2083.8847112104095,2101.505698098187,1975294
2020-08-24,2090.440185546875,2101.459005397349,2073.609452990796,2092.7648598215283,2167966
2020-08-25,2085.371826171875,2092.206458075828,2076.9101495972373,2087.5571103912152,1663419
2020-08-26,2095.461181640625,2101.4122563810815,2061.0094669314058,2084.7676810464973,2618149
2020-08-27,2090.718994140625,2126.9376014624113,2084.5354512909894,2107.084792071097,3579393
2020-08-28,2081.559326171875,2120.055831028378,2078.3513219369847,2109.3157933559974,2941136
2020-08-31,2098.948486328125,2116.569472629243,2071.7497962295106,2082.9082331930445,6018154
2020-09-01,2088.81298828125,2118.243274843632,2084.1171006746617,2109.874447155488,3610908
2020-09-02,2106.294189453125,2109.6418110683553,2084.4422522365494,2089.417145772163,2084137
2020-09-03,2138.235107421875,2161.0169122193684,2108.9442155393835,2108.9442155393835,4654146
2020-09-04,2128.285400390625,2161.2492294338354,2104.2481825180384,2115.453155625245,5231303
2020-09-07,2163.85302734375,2179.1493363598984,2123.2177725559745,2128.471444816645,4620401
2020-09-08,2183.51953125,2222.8065179264427,2163.8528819816693,2172.1286297875995,7453998
2020-09-09,2164.41064453125,2193.5621440784794,2157.2972336846424,2161.946581171032,3866535
2020-09-10,2167.66552734375,2183.798856456429,2161.2960565009503,2171.2456162766707,2308813
2020-09-11,2207.603515625,2215.8792642853778,2166.7355649517895,2167.4795060380916,4145424
2020-09-14,2316.67724609375,2330.020966902354,2214.8102035548163,2216.902410349401,7512131
2020-09-15,2316.67724609375,2360.009264291399,2291.7569201112046,2316.67724609375,7318770
2020-09-16,2327.463623046875,2331.7411140406366,2303.566019584382,2314.398909683114,3074003
2020-09-17,2288.362548828125,2320.7220563417786,2278.73853467061,2306.0766101282625,4828176
2020-09-18,2278.08740234375,2325.045816321521,2265.5341629635536,2310.725915539837,4183256
2020-09-21,2292.40771484375,2329.230417114434,2280.179792621286,2292.128708542367,4598809
2020-09-22,2346.014404296875,2375.8167696487026,2285.619420663996,2310.725899247368,7499613
2020-09-23,2294.406005859375,2343.131294388352,2240.055189565312,2333.971990788266,7502280
